time,paid_in,best_net,best_gross,bitcoin
2022-05-03 00:00:00+00:00,2700.0,16899.570421643253,17944.36046790379,13697.616899380713
2022-05-04 00:00:00+00:00,2700.0,16899.570421643253,17944.36046790379,14409.582422421523
2022-05-05 00:00:00+00:00,2700.0,16899.570421643253,17944.36046790379,13270.673570151204
2022-05-06 00:00:00+00:00,2700.0,16899.570421643253,17944.36046790379,13074.915272288525
2022-05-07 00:00:00+00:00,2700.0,16899.570421643253,17944.36046790379,12878.365518399623
2022-05-08 00:00:00+00:00,2700.0,16899.570421643253,17944.36046790379,12357.750827093798
2022-05-09 00:00:00+00:00,2700.0,16899.570421643253,17944.36046790379,10919.301282622844
2022-05-10 00:00:00+00:00,2700.0,16899.570421643253,17944.36046790379,11260.85812432579
2022-05-11 00:00:00+00:00,2700.0,16899.570421643253,17944.36046790379,10566.279220136323
2022-05-12 00:00:00+00:00,2700.0,16899.570421643253,17944.36046790379,10539.344301519053
2022-05-13 00:00:00+00:00,2700.0,16899.570421643253,17944.36046790379,10632.757895807012
2022-05-14 00:00:00+00:00,2700.0,16899.570421643253,17944.36046790379,10923.087927739143
2022-05-15 00:00:00+00:00,2700.0,16899.570421643253,17944.36046790379,11374.054488737149
2022-05-16 00:00:00+00:00,2700.0,16899.570421643253,17944.36046790379,10845.855615602035
2022-05-17 00:00:00+00:00,2700.0,16899.570421643253,17944.36046790379,11053.129961699515
2022-05-18 00:00:00+00:00,2700.0,16899.570421643253,17944.36046790379,10425.18947659887
2022-05-19 00:00:00+00:00,2700.0,16899.570421643253,17944.36046790379,11007.4941715635
2022-05-20 00:00:00+00:00,2700.0,16899.570421643253,17944.36046790379,10601.520796496727
2022-05-21 00:00:00+00:00,2700.0,16899.570421643253,17944.36046790379,10690.123935579419
2022-05-22 00:00:00+00:00,2700.0,16899.570421643253,17944.36046790379,10998.31255555284
2022-05-23 00:00:00+00:00,2700.0,16899.570421643253,17944.36046790379,10568.170727428358
2022-05-24 00:00:00+00:00,2700.0,16899.570421643253,17944.36046790379,10766.19084687057
2022-05-25 00:00:00+00:00,2700.0,16899.570421643253,17944.36046790379,10725.372773004285
2022-05-26 00:00:00+00:00,2700.0,16899.570421643253,17944.36046790379,10601.64423459256
2022-05-27 00:00:00+00:00,2700.0,16899.570421643253,17944.36046790379,10394.141164964569
2022-05-28 00:00:00+00:00,2700.0,16899.570421643253,17944.36046790379,10539.917925611455
2022-05-29 00:00:00+00:00,2700.0,16899.570421643253,17944.36046790379,10698.488681838238
2022-05-30 00:00:00+00:00,2700.0,16899.570421643253,17944.36046790379,11521.210851631584
2022-05-31 00:00:00+00:00,2700.0,16899.570421643253,17944.36046790379,11545.470067995057
2022-06-01 00:00:00+00:00,2800.0,16999.570421643253,18044.36046790379,10921.102646855232
2022-06-02 00:00:00+00:00,2800.0,16999.570421643253,18044.36046790379,11157.93627755196
2022-06-03 00:00:00+00:00,2800.0,16999.570421643253,18044.36046790379,10882.250873977724
2022-06-04 00:00:00+00:00,2800.0,16999.570421643253,18044.36046790379,10942.278704106999
2022-06-05 00:00:00+00:00,2800.0,16999.570421643253,18044.36046790379,10962.493166587814
2022-06-06 00:00:00+00:00,2800.0,16999.570421643253,18044.36046790379,11495.203060664908
2022-06-07 00:00:00+00:00,2800.0,16999.570421643253,18044.36046790379,11404.419349066728
2022-06-08 00:00:00+00:00,2800.0,16999.570421643253,18044.36046790379,11067.12325370077
2022-06-09 00:00:00+00:00,2800.0,16999.570421643253,18044.36046790379,11032.373577759487
2022-06-10 00:00:00+00:00,2800.0,16999.570421643253,18044.36046790379,10659.35683807135
2022-06-11 00:00:00+00:00,2800.0,16999.570421643253,18044.36046790379,10414.89997604578
2022-06-12 00:00:00+00:00,2800.0,16999.570421643253,18044.36046790379,9736.991836692307
2022-06-13 00:00:00+00:00,2800.0,16999.570421643253,18044.36046790379,8239.458142753718
2022-06-14 00:00:00+00:00,2800.0,16999.570421643253,18044.36046790379,8110.8506326800125
2022-06-15 00:00:00+00:00,2800.0,16999.570421643253,18044.36046790379,8274.746431344029
2022-06-16 00:00:00+00:00,2800.0,16999.570421643253,18044.36046790379,7475.104505247286
2022-06-17 00:00:00+00:00,2800.0,16999.570421643253,18044.36046790379,7499.836718722999
2022-06-18 00:00:00+00:00,2800.0,16999.570421643253,18044.36046790379,6950.9574530802265
2022-06-19 00:00:00+00:00,2800.0,16999.570421643253,18044.36046790379,7538.378667397224
2022-06-20 00:00:00+00:00,2800.0,16999.570421643253,18044.36046790379,7538.338363049337
2022-06-21 00:00:00+00:00,2800.0,16999.570421643253,18044.36046790379,7593.163268269647
2022-06-22 00:00:00+00:00,2800.0,16999.570421643253,18044.36046790379,7323.662750080151
2022-06-23 00:00:00+00:00,2800.0,16999.570421643253,18044.36046790379,7734.818394963651
2022-06-24 00:00:00+00:00,2800.0,16999.570421643253,18044.36046790379,7781.556782385308
2022-06-25 00:00:00+00:00,2800.0,16999.570421643253,18044.36046790379,7874.439984105207
2022-06-26 00:00:00+00:00,2800.0,16999.570421643253,18044.36046790379,7708.415383066468
2022-06-27 00:00:00+00:00,2800.0,16999.570421643253,18044.36046790379,7600.1395844856115
2022-06-28 00:00:00+00:00,2800.0,16999.570421643253,18044.36046790379,7431.128797671656
2022-06-29 00:00:00+00:00,2800.0,16999.570421643253,18044.36046790379,7373.1345050948285
2022-06-30 00:00:00+00:00,2800.0,16999.570421643253,18044.36046790379,7306.888813296178
2022-07-01 00:00:00+00:00,2900.0,17099.570421643253,18144.36046790379,7164.179694356226
2022-07-02 00:00:00+00:00,2900.0,17099.570421643253,18144.36046790379,7153.99752297823
2022-07-03 00:00:00+00:00,2900.0,17099.570421643253,18144.36046790379,7177.414620217443
2022-07-04 00:00:00+00:00,2900.0,17099.570421643253,18144.36046790379,7519.5970465209375
2022-07-05 00:00:00+00:00,2900.0,17099.570421643253,18144.36046790379,7496.975134748116
2022-07-06 00:00:00+00:00,2900.0,17099.570421643253,18144.36046790379,7641.4016240362325
2022-07-07 00:00:00+00:00,2900.0,17099.570421643253,18144.36046790379,8035.45318083198
2022-07-08 00:00:00+00:00,2900.0,17099.570421643253,18144.36046790379,8024.220257164234
2022-07-09 00:00:00+00:00,2900.0,17099.570421643253,18144.36046790379,8023.135237742805
2022-07-10 00:00:00+00:00,2900.0,17099.570421643253,18144.36046790379,7752.118194861303
2022-07-11 00:00:00+00:00,2900.0,17099.570421643253,18144.36046790379,7418.118004057767
2022-07-12 00:00:00+00:00,2900.0,17099.570421643253,18144.36046790379,7182.215459575275
2022-07-13 00:00:00+00:00,2900.0,17099.570421643253,18144.36046790379,7518.913335652639
2022-07-14 00:00:00+00:00,2900.0,17099.570421643253,18144.36046790379,7650.442213941503
2022-07-15 00:00:00+00:00,2900.0,17099.570421643253,18144.36046790379,7740.067790807547
2022-07-16 00:00:00+00:00,2900.0,17099.570421643253,18144.36046790379,7875.903304402701
2022-07-17 00:00:00+00:00,2900.0,17099.570421643253,18144.36046790379,7728.221756850294
2022-07-18 00:00:00+00:00,2900.0,17099.570421643253,18144.36046790379,8335.542798895902
2022-07-19 00:00:00+00:00,2900.0,17099.570421643253,18144.36046790379,8693.762704044912
2022-07-20 00:00:00+00:00,2900.0,17099.570421643253,18144.36046790379,8629.360112907172
2022-07-21 00:00:00+00:00,2900.0,17099.570421643253,18144.36046790379,8602.936917339408
2022-07-22 00:00:00+00:00,2900.0,17099.570421643253,18144.36046790379,8429.274356791671
2022-07-23 00:00:00+00:00,2900.0,17099.570421643253,18144.36046790379,8342.41334995831
2022-07-24 00:00:00+00:00,2900.0,17099.570421643253,18144.36046790379,8390.20251016039
2022-07-25 00:00:00+00:00,2900.0,17099.570421643253,18144.36046790379,7918.74670826943
2022-07-26 00:00:00+00:00,2900.0,17099.570421643253,18144.36046790379,7897.852652767034
2022-07-27 00:00:00+00:00,2900.0,17099.570421643253,18144.36046790379,8528.717129929692
2022-07-28 00:00:00+00:00,2900.0,17099.570421643253,18144.36046790379,8859.603463626521
2022-07-29 00:00:00+00:00,2900.0,17099.570421643253,18144.36046790379,8833.897421306485
2022-07-30 00:00:00+00:00,2900.0,17099.570421643253,18144.36046790379,8785.502582454768
2022-07-31 00:00:00+00:00,2900.0,17099.570421643253,18144.36046790379,8655.378284101867
2022-08-01 00:00:00+00:00,3000.0,17199.570421643253,18244.36046790379,8745.973543842829
2022-08-02 00:00:00+00:00,3000.0,17199.570421643253,18244.36046790379,8640.499568858762
2022-08-03 00:00:00+00:00,3000.0,17199.570421643253,18244.36046790379,8576.819091659516
2022-08-04 00:00:00+00:00,3000.0,17199.570421643253,18244.36046790379,8503.37718137761
2022-08-05 00:00:00+00:00,3000.0,17199.570421643253,18244.36046790379,8762.519361759192
2022-08-06 00:00:00+00:00,3000.0,17199.570421643253,18244.36046790379,8627.877738942867
2022-08-07 00:00:00+00:00,3000.0,17199.570421643253,18244.36046790379,8710.63755165524
2022-08-08 00:00:00+00:00,3000.0,17199.570421643253,18244.36046790379,8949.54646508112
2022-08-09 00:00:00+00:00,3000.0,17199.570421643253,18244.36046790379,8701.451204926698
2022-08-10 00:00:00+00:00,3000.0,17199.570421643253,18244.36046790379,9003.691033258143
2022-08-11 00:00:00+00:00,3000.0,17199.570421643253,18244.36046790379,8996.30136154443
2022-08-12 00:00:00+00:00,3000.0,17199.570421643253,18244.36046790379,9172.695005416666
2022-08-13 00:00:00+00:00,3000.0,17199.570421643253,18244.36046790379,9186.865433880906
2022-08-14 00:00:00+00:00,3000.0,17199.570421643253,18244.36046790379,9135.694024567336
2022-08-15 00:00:00+00:00,3000.0,17199.570421643253,18244.36046790379,9056.602736571434
2022-08-16 00:00:00+00:00,3000.0,17199.570421643253,18244.36046790379,8966.363042521176
2022-08-17 00:00:00+00:00,3000.0,17199.570421643253,18244.36046790379,8773.885774405311
2022-08-18 00:00:00+00:00,3000.0,17199.570421643253,18244.36046790379,8716.955984081867
2022-08-19 00:00:00+00:00,3000.0,17199.570421643253,18244.36046790379,7831.093715943781
2022-08-20 00:00:00+00:00,3000.0,17199.570421643253,18244.36046790379,7945.9907072686865
2022-08-21 00:00:00+00:00,3000.0,17199.570421643253,18244.36046790379,8087.146216697354
2022-08-22 00:00:00+00:00,3000.0,17199.570421643253,18244.36046790379,8043.62759050134
2022-08-23 00:00:00+00:00,3000.0,17199.570421643253,18244.36046790379,8092.224266791568
2022-08-24 00:00:00+00:00,3000.0,17199.570421643253,18244.36046790379,8031.693608969786
2022-08-25 00:00:00+00:00,3000.0,17199.570421643253,18244.36046790379,8103.470399938785
2022-08-26 00:00:00+00:00,3000.0,17199.570421643253,18244.36046790379,7608.0729725758165
2022-08-27 00:00:00+00:00,3000.0,17199.570421643253,18244.36046790379,7531.601522415348
2022-08-28 00:00:00+00:00,3000.0,17199.570421643253,18244.36046790379,7350.434285930492
2022-08-29 00:00:00+00:00,3000.0,17199.570421643253,18244.36046790379,7624.866997609828
2022-08-30 00:00:00+00:00,3000.0,17199.570421643253,18244.36046790379,7446.676678722764
2022-08-31 00:00:00+00:00,3000.0,17199.570421643253,18244.36046790379,7536.269870466433
2022-09-01 00:00:00+00:00,3100.0,17299.570421643253,18344.36046790379,7666.881002936663
2022-09-02 00:00:00+00:00,3100.0,17299.570421643253,18344.36046790379,7598.329910703841
2022-09-03 00:00:00+00:00,3100.0,17299.570421643253,18344.36046790379,7552.647232850996
2022-09-04 00:00:00+00:00,3100.0,17299.570421643253,18344.36046790379,7616.776633904839
2022-09-05 00:00:00+00:00,3100.0,17299.570421643253,18344.36046790379,7539.295826669596
2022-09-06 00:00:00+00:00,3100.0,17299.570421643253,18344.36046790379,7156.107422736052
2022-09-07 00:00:00+00:00,3100.0,17299.570421643253,18344.36046790379,7347.364602612963
2022-09-08 00:00:00+00:00,3100.0,17299.570421643253,18344.36046790379,7357.619975358687
2022-09-09 00:00:00+00:00,3100.0,17299.570421643253,18344.36046790379,8134.61393109621
2022-09-10 00:00:00+00:00,3100.0,17299.570421643253,18344.36046790379,8244.3765039332
2022-09-11 00:00:00+00:00,3100.0,17299.570421643253,18344.36046790379,8312.363570264213
2022-09-12 00:00:00+00:00,3100.0,17299.570421643253,18344.36046790379,8528.998323099724
2022-09-13 00:00:00+00:00,3100.0,17299.570421643253,18344.36046790379,7682.760608492722
2022-09-14 00:00:00+00:00,3100.0,17299.570421643253,18344.36046790379,7702.997166521232
2022-09-15 00:00:00+00:00,3100.0,17299.570421643253,18344.36046790379,7503.133546835434
2022-09-16 00:00:00+00:00,3100.0,17299.570421643253,18344.36046790379,7541.755897517623
2022-09-17 00:00:00+00:00,3100.0,17299.570421643253,18344.36046790379,7659.930694043922
2022-09-18 00:00:00+00:00,3100.0,17299.570421643253,18344.36046790379,7394.334438277933
2022-09-19 00:00:00+00:00,3100.0,17299.570421643253,18344.36046790379,7440.352234141036
2022-09-20 00:00:00+00:00,3100.0,17299.570421643253,18344.36046790379,7188.244478287916
2022-09-21 00:00:00+00:00,3100.0,17299.570421643253,18344.36046790379,7030.723780830008
2022-09-22 00:00:00+00:00,3100.0,17299.570421643253,18344.36046790379,7388.7935666310605
2022-09-23 00:00:00+00:00,3100.0,17299.570421643253,18344.36046790379,7346.248811965173
2022-09-24 00:00:00+00:00,3100.0,17299.570421643253,18344.36046790379,7205.571602681917
2022-09-25 00:00:00+00:00,3100.0,17299.570421643253,18344.36046790379,7162.493705726984
2022-09-26 00:00:00+00:00,3100.0,17299.570421643253,18344.36046790379,7322.6039514459735
2022-09-27 00:00:00+00:00,3100.0,17299.570421643253,18344.36046790379,7265.98043219006
2022-09-28 00:00:00+00:00,3100.0,17299.570421643253,18344.36046790379,7393.054896784222
2022-09-29 00:00:00+00:00,3100.0,17299.570421643253,18344.36046790379,7461.102893662554
2022-09-30 00:00:00+00:00,3100.0,17299.570421643253,18344.36046790379,7396.783084648338
2022-10-01 00:00:00+00:00,3200.0,17399.570421643253,18444.36046790379,7454.261178937696
2022-10-02 00:00:00+00:00,3200.0,17399.570421643253,18444.36046790379,7356.00542121839
2022-10-03 00:00:00+00:00,3200.0,17399.570421643253,18444.36046790379,7576.896168467042
2022-10-04 00:00:00+00:00,3200.0,17399.570421643253,18444.36046790379,7850.45825032384
2022-10-05 00:00:00+00:00,3200.0,17399.570421643253,18444.36046790379,7781.1510185911775
2022-10-06 00:00:00+00:00,3200.0,17399.570421643253,18444.36046790379,7704.8845008920425
2022-10-07 00:00:00+00:00,3200.0,17399.570421643253,18444.36046790379,7538.687642797537
2022-10-08 00:00:00+00:00,3200.0,17399.570421643253,18444.36046790379,7495.407291415361
2022-10-09 00:00:00+00:00,3200.0,17399.570421643253,18444.36046790379,7503.536107968547
2022-10-10 00:00:00+00:00,3200.0,17399.570421643253,18444.36046790379,7384.981216975635
2022-10-11 00:00:00+00:00,3200.0,17399.570421643253,18444.36046790379,7357.24056903274
2022-10-12 00:00:00+00:00,3200.0,17399.570421643253,18444.36046790379,7394.113591127979
2022-10-13 00:00:00+00:00,3200.0,17399.570421643253,18444.36046790379,7478.875609887684
2022-10-14 00:00:00+00:00,3200.0,17399.570421643253,18444.36046790379,7402.373642136438
2022-10-15 00:00:00+00:00,3200.0,17399.570421643253,18444.36046790379,7360.86495590047
2022-10-16 00:00:00+00:00,3200.0,17399.570421643253,18444.36046790379,7435.587538831668
2022-10-17 00:00:00+00:00,3200.0,17399.570421643253,18444.36046790379,7546.3185403880625
2022-10-18 00:00:00+00:00,3200.0,17399.570421643253,18444.36046790379,7460.468047616962
2022-10-19 00:00:00+00:00,3200.0,17399.570421643253,18444.36046790379,7381.931945808962
2022-10-20 00:00:00+00:00,3200.0,17399.570421643253,18444.36046790379,7350.261983881666
2022-10-21 00:00:00+00:00,3200.0,17399.570421643253,18444.36046790379,7397.5256869651175
2022-10-22 00:00:00+00:00,3200.0,17399.570421643253,18444.36046790379,7412.957314970641
2022-10-23 00:00:00+00:00,3200.0,17399.570421643253,18444.36046790379,7554.246645421416
2022-10-24 00:00:00+00:00,3200.0,17399.570421643253,18444.36046790379,7461.348090434687
2022-10-25 00:00:00+00:00,3200.0,17399.570421643253,18444.36046790379,7750.970953714943
2022-10-26 00:00:00+00:00,3200.0,17399.570421643253,18444.36046790379,8017.886396395776
2022-10-27 00:00:00+00:00,3200.0,17399.570421643253,18444.36046790379,7833.9728868392
2022-10-28 00:00:00+00:00,3200.0,17399.570421643253,18444.36046790379,7948.505827761637
2022-10-29 00:00:00+00:00,3200.0,17399.570421643253,18444.36046790379,8032.584655386529
2022-10-30 00:00:00+00:00,3200.0,17399.570421643253,18444.36046790379,7962.26228654395
2022-10-31 00:00:00+00:00,3200.0,17399.570421643253,18444.36046790379,7909.482876502047
2022-11-01 00:00:00+00:00,3300.0,17499.570421643253,18544.36046790379,8006.734672615119
2022-11-02 00:00:00+00:00,3300.0,17499.570421643253,18544.36046790379,7876.901722774194
2022-11-03 00:00:00+00:00,3300.0,17499.570421643253,18544.36046790379,7898.7830476775725
2022-11-04 00:00:00+00:00,3300.0,17499.570421643253,18544.36046790379,8266.481553154674
2022-11-05 00:00:00+00:00,3300.0,17499.570421643253,18544.36046790379,8325.445430640824
2022-11-06 00:00:00+00:00,3300.0,17499.570421643253,18544.36046790379,8171.52176265759
2022-11-07 00:00:00+00:00,3300.0,17499.570421643253,18544.36046790379,8048.61031900151
2022-11-08 00:00:00+00:00,3300.0,17499.570421643253,18544.36046790379,7249.695707175583
2022-11-09 00:00:00+00:00,3300.0,17499.570421643253,18544.36046790379,6223.868863607798
2022-11-10 00:00:00+00:00,3300.0,17499.570421643253,18544.36046790379,6879.894280512698
2022-11-11 00:00:00+00:00,3300.0,17499.570421643253,18544.36046790379,6672.400845148113
2022-11-12 00:00:00+00:00,3300.0,17499.570421643253,18544.36046790379,6571.46453700593
2022-11-13 00:00:00+00:00,3300.0,17499.570421643253,18544.36046790379,6382.971659046726
2022-11-14 00:00:00+00:00,3300.0,17499.570421643253,18544.36046790379,6496.173704514168
2022-11-15 00:00:00+00:00,3300.0,17499.570421643253,18544.36046790379,6606.05329085909
2022-11-16 00:00:00+00:00,3300.0,17499.570421643253,18544.36046790379,6513.098702161833
2022-11-17 00:00:00+00:00,3300.0,17499.570421643253,18544.36046790379,6524.746852967848
2022-11-18 00:00:00+00:00,3300.0,17499.570421643253,18544.36046790379,6527.830876788636
2022-11-19 00:00:00+00:00,3300.0,17499.570421643253,18544.36046790379,6527.920778623715
2022-11-20 00:00:00+00:00,3300.0,17499.570421643253,18544.36046790379,6363.5763153220805
2022-11-21 00:00:00+00:00,3300.0,17499.570421643253,18544.36046790379,6168.551873605545
2022-11-22 00:00:00+00:00,3300.0,17499.570421643253,18544.36046790379,6342.746451011594
2022-11-23 00:00:00+00:00,3300.0,17499.570421643253,18544.36046790379,6489.782856672614
2022-11-24 00:00:00+00:00,3300.0,17499.570421643253,18544.36046790379,6488.156806090298
2022-11-25 00:00:00+00:00,3300.0,17499.570421643253,18544.36046790379,6458.133501949023
2022-11-26 00:00:00+00:00,3300.0,17499.570421643253,18544.36046790379,6433.285416488006
2022-11-27 00:00:00+00:00,3300.0,17499.570421643253,18544.36046790379,6421.64117445743
2022-11-28 00:00:00+00:00,3300.0,17499.570421643253,18544.36046790379,6337.262439071716
2022-11-29 00:00:00+00:00,3300.0,17499.570421643253,18544.36046790379,6427.015740685037
2022-11-30 00:00:00+00:00,3300.0,17499.570421643253,18544.36046790379,6708.881446313392
2022-12-01 00:00:00+00:00,3400.0,17599.570421643253,18644.36046790379,6736.072686224926
2022-12-02 00:00:00+00:00,3400.0,17599.570421643253,18644.36046790379,6781.690727072103
2022-12-03 00:00:00+00:00,3400.0,17599.570421643253,18644.36046790379,6699.34923652862
2022-12-04 00:00:00+00:00,3400.0,17599.570421643253,18644.36046790379,6786.8326067938115
2022-12-05 00:00:00+00:00,3400.0,17599.570421643253,18644.36046790379,6731.545497286081
2022-12-06 00:00:00+00:00,3400.0,17599.570421643253,18644.36046790379,6780.19101215327
2022-12-07 00:00:00+00:00,3400.0,17599.570421643253,18644.36046790379,6680.083057571352
2022-12-08 00:00:00+00:00,3400.0,17599.570421643253,18644.36046790379,6833.807804251401
2022-12-09 00:00:00+00:00,3400.0,17599.570421643253,18644.36046790379,6795.902311302938
2022-12-10 00:00:00+00:00,3400.0,17599.570421643253,18644.36046790379,6795.477788825914
2022-12-11 00:00:00+00:00,3400.0,17599.570421643253,18644.36046790379,6778.63971973723
2022-12-12 00:00:00+00:00,3400.0,17599.570421643253,18644.36046790379,6828.146182057822
2022-12-13 00:00:00+00:00,3400.0,17599.570421643253,18644.36046790379,7052.2583424283375
2022-12-14 00:00:00+00:00,3400.0,17599.570421643253,18644.36046790379,7063.545879317429
2022-12-15 00:00:00+00:00,3400.0,17599.570421643253,18644.36046790379,6886.274021411805
2022-12-16 00:00:00+00:00,3400.0,17599.570421643253,18644.36046790379,6598.939751963021
2022-12-17 00:00:00+00:00,3400.0,17599.570421643253,18644.36046790379,6656.230448862312
2022-12-18 00:00:00+00:00,3400.0,17599.570421643253,18644.36046790379,6641.030957184944
2022-12-19 00:00:00+00:00,3400.0,17599.570421643253,18644.36046790379,6522.271786112475
2022-12-20 00:00:00+00:00,3400.0,17599.570421643253,18644.36046790379,6703.45956630616
2022-12-21 00:00:00+00:00,3400.0,17599.570421643253,18644.36046790379,6675.333960328384
2022-12-22 00:00:00+00:00,3400.0,17599.570421643253,18644.36046790379,6674.048490397957
2022-12-23 00:00:00+00:00,3400.0,17599.570421643253,18644.36046790379,6657.016013819795
2022-12-24 00:00:00+00:00,3400.0,17599.570421643253,18644.36046790379,6679.876747582517
2022-12-25 00:00:00+00:00,3400.0,17599.570421643253,18644.36046790379,6678.285780168625
2022-12-26 00:00:00+00:00,3400.0,17599.570421643253,18644.36046790379,6712.914118294456
2022-12-27 00:00:00+00:00,3400.0,17599.570421643253,18644.36046790379,6628.394470368862
2022-12-28 00:00:00+00:00,3400.0,17599.570421643253,18644.36046790379,6565.2913862841515
2022-12-29 00:00:00+00:00,3400.0,17599.570421643253,18644.36046790379,6599.475364434033
2022-12-30 00:00:00+00:00,3400.0,17599.570421643253,18644.36046790379,6589.163832492117
2022-12-31 00:00:00+00:00,3400.0,17599.570421643253,18644.36046790379,6563.3433438895845
2023-01-01 00:00:00+00:00,3500.0,17699.570421643253,18744.36046790379,6692.841704793062
2023-01-02 00:00:00+00:00,3500.0,17699.570421643253,18744.36046790379,6715.290107846918
2023-01-03 00:00:00+00:00,3500.0,17699.570421643253,18744.36046790379,6716.220491528658
2023-01-04 00:00:00+00:00,3500.0,17699.570421643253,18744.36046790379,6786.776601211484
2023-01-05 00:00:00+00:00,3500.0,17699.570421643253,18744.36046790379,6779.321448852601
2023-01-06 00:00:00+00:00,3500.0,17699.570421643253,18744.36046790379,6827.169752484979
2023-01-07 00:00:00+00:00,3500.0,17699.570421643253,18744.36046790379,6824.318186914968
2023-01-08 00:00:00+00:00,3500.0,17699.570421643253,18744.36046790379,6898.531389164983
2023-01-09 00:00:00+00:00,3500.0,17699.570421643253,18744.36046790379,6918.842752398826
2023-01-10 00:00:00+00:00,3500.0,17699.570421643253,18744.36046790379,7024.527894428587
2023-01-11 00:00:00+00:00,3500.0,17699.570421643253,18744.36046790379,7226.956828819432
2023-01-12 00:00:00+00:00,3500.0,17699.570421643253,18744.36046790379,7590.797262904817
2023-01-13 00:00:00+00:00,3500.0,17699.570421643253,18744.36046790379,8027.147209641184
2023-01-14 00:00:00+00:00,3500.0,17699.570421643253,18744.36046790379,8439.943546980065
2023-01-15 00:00:00+00:00,3500.0,17699.570421643253,18744.36046790379,8406.345015927769
2023-01-16 00:00:00+00:00,3500.0,17699.570421643253,18744.36046790379,8532.873169009512
2023-01-17 00:00:00+00:00,3500.0,17699.570421643253,18744.36046790379,8512.396672741246
2023-01-18 00:00:00+00:00,3500.0,17699.570421643253,18744.36046790379,8328.19681429654
2023-01-19 00:00:00+00:00,3500.0,17699.570421643253,18744.36046790379,8486.933964360447
2023-01-20 00:00:00+00:00,3500.0,17699.570421643253,18744.36046790379,9129.591457979071
2023-01-21 00:00:00+00:00,3500.0,17699.570421643253,18744.36046790379,9176.448963404919
2023-01-22 00:00:00+00:00,3500.0,17699.570421643253,18744.36046790379,9145.971849466689
2023-01-23 00:00:00+00:00,3500.0,17699.570421643253,18744.36046790379,9229.976232367402
2023-01-24 00:00:00+00:00,3500.0,17699.570421643253,18744.36046790379,9115.768614707496
2023-01-25 00:00:00+00:00,3500.0,17699.570421643253,18744.36046790379,9288.17153027853
2023-01-26 00:00:00+00:00,3500.0,17699.570421643253,18744.36046790379,9267.5137904359
2023-01-27 00:00:00+00:00,3500.0,17699.570421643253,18744.36046790379,9293.496063729877
2023-01-28 00:00:00+00:00,3500.0,17699.570421643253,18744.36046790379,9272.729577742626
2023-01-29 00:00:00+00:00,3500.0,17699.570421643253,18744.36046790379,9562.59846767715
2023-01-30 00:00:00+00:00,3500.0,17699.570421643253,18744.36046790379,9193.606688444814
2023-01-31 00:00:00+00:00,3500.0,17699.570421643253,18744.36046790379,9314.02491925296
2023-02-01 00:00:00+00:00,3600.0,17799.570421643253,18844.36046790379,9658.715827550752
2023-02-02 00:00:00+00:00,3600.0,17799.570421643253,18844.36046790379,9559.38244299299
2023-02-03 00:00:00+00:00,3600.0,17799.570421643253,18844.36046790379,9536.168659205883
2023-02-04 00:00:00+00:00,3600.0,17799.570421643253,18844.36046790379,9493.411995028579
2023-02-05 00:00:00+00:00,3600.0,17799.570421643253,18844.36046790379,9333.092818183297
2023-02-06 00:00:00+00:00,3600.0,17799.570421643253,18844.36046790379,9263.74855767339
2023-02-07 00:00:00+00:00,3600.0,17799.570421643253,18844.36046790379,9458.25760085729
2023-02-08 00:00:00+00:00,3600.0,17799.570421643253,18844.36046790379,9345.338658894272
2023-02-09 00:00:00+00:00,3600.0,17799.570421643253,18844.36046790379,8870.542711221973
2023-02-10 00:00:00+00:00,3600.0,17799.570421643253,18844.36046790379,8800.885080909891
2023-02-11 00:00:00+00:00,3600.0,17799.570421643253,18844.36046790379,8897.484374733656
2023-02-12 00:00:00+00:00,3600.0,17799.570421643253,18844.36046790379,8865.329377240332
2023-02-13 00:00:00+00:00,3600.0,17799.570421643253,18844.36046790379,8861.43463827044
2023-02-14 00:00:00+00:00,3600.0,17799.570421643253,18844.36046790379,9034.752557299456
2023-02-15 00:00:00+00:00,3600.0,17799.570421643253,18844.36046790379,9899.250307271577
2023-02-16 00:00:00+00:00,3600.0,17799.570421643253,18844.36046790379,9571.095148066499
2023-02-17 00:00:00+00:00,3600.0,17799.570421643253,18844.36046790379,9999.333296558487
2023-02-18 00:00:00+00:00,3600.0,17799.570421643253,18844.36046790379,10024.557530764743
2023-02-19 00:00:00+00:00,3600.0,17799.570421643253,18844.36046790379,9877.969648887498
2023-02-20 00:00:00+00:00,3600.0,17799.570421643253,18844.36046790379,10110.123765709328
2023-02-21 00:00:00+00:00,3600.0,17799.570421643253,18844.36046790379,9951.387716825684
2023-02-22 00:00:00+00:00,3600.0,17799.570421643253,18844.36046790379,9841.525147868295
2023-02-23 00:00:00+00:00,3600.0,17799.570421643253,18844.36046790379,9743.033426018406
2023-02-24 00:00:00+00:00,3600.0,17799.570421643253,18844.36046790379,9435.804858018324
2023-02-25 00:00:00+00:00,3600.0,17799.570421643253,18844.36046790379,9424.32005825549
2023-02-26 00:00:00+00:00,3600.0,17799.570421643253,18844.36046790379,9586.206084111647
2023-02-27 00:00:00+00:00,3600.0,17799.570421643253,18844.36046790379,9560.664410365525
2023-02-28 00:00:00+00:00,3600.0,17799.570421643253,18844.36046790379,9418.01196483508
2023-03-01 00:00:00+00:00,3700.0,17899.570421643253,18944.36046790379,9716.370979874277
